document,line,claim_text,claim_text_sha256,metric,value,run_or_file,status,match_result,classification
docs/_audit/THESIS_STATE_REPORT.md,16,"@ `ba0303e` (2026-07-07), delta-refreshed 2026-07-08 (00_inventory.md#L4-L5, 04_labs_physics.md#L11-L14).",f2adae19ee31175368acda5376ae3b055f8e8f0a8e8b93c932fc6f387bea7ce2,quantitative statement or design constant,303;2026;-07;-07;2026;-07;-08;00;04;1;4,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,21,(05_results_index.md §5).,04d465f748ca34c4830e41d7d0720865d7e4d9307c61b19a357dadcac0f03595,quantitative statement or design constant,05;5,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,27,## 0. Executive Summary,bab61af3306960e6d0c4be636cd1b9a15feb9ebfd7a39b0fe0075b30a2208e38,quantitative statement or design constant,0,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,32,"dependent / independent variables, after Cecconi et al. 2023), in three advisor-defined",0d351d5d2064bc0afd32b4d8493244be581c659f8bd9bea2b8107e500b2746a9,quantitative statement or design constant,2023,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,33,"phases. **Phase 1:** in clean simulated labs that fully align with the KG, show — with",b4cd537d04aa7587b32a45481c1cd7173f0bab987c577ba96d38a9beac79a0ef,quantitative statement or design constant,1,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,38,not quantified in the KG and must be learned. **Phase 2:** pre-trained agents placed in,2f6c66509068b7a34ab78d270212a1c31166848438e0523abedc0e9d7552dbcb,quantitative statement or design constant,2,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,44,user notification when the goal is unreachable. **Phase 3:** exploit the learner to acquire,f0a8f5907d8bf2dc3c4669f299142dd645bbb18e96ddada9b3afbedf054f1d92,quantitative statement or design constant,3,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,52,"| 1 — clean labs | Corrected protocol v2 complete: four modes × lab1/lab2/lab3 × seeds 1–20, fixed 3,000 episodes | **Registered family:** arm-C lab2 `auc_goal` +0.003700 [0.002700, 0.004917], q=9.54×10⁻⁶; redundancy-only +0.002583 [0.001500, 0.003833], q=1.72×10⁻⁴; arm C minus redundancy +0.001117 [0.000767, 0.001467], q=7.63×10⁻⁵. Redundancy reproduces 69.8%—“most” under the frozen rule—while a smaller residual arm-C effect remains. Lab1 is an exact saturated null. Sources: runs 29848584965/29848587274 and `phase1_v2_registered_family.csv` | Current thesis evidence; all protocol-v1 Phase 1 numbers below are historical only |",1135ed2cbb8441f046dfe1ff7ff07adb1dc32e209ecf27cb48be9fc3cf6d1b36,auc_goal;episodes;seeds,1;1;20;3;000;+0.003700;0.002700;0.004917;9.54;10;+0.002583;0.001500;0.003833;1.72;10;+0.001117;0.000767;0.001467;7.63;10;69.8;29848584965;29848587274;1,phase1_v2_corrected/run_29848584965/ARCHIVE_MANIFEST.md,current protocol-v2 result; exact committed numeric table,match,corrected_result
docs/_audit/THESIS_STATE_REPORT.md,53,"| 1 — lab3 (cross-zone) | Same corrected campaign | Registered first-goal presentations +0.110 [−0.060, +0.305], q=0.304, and cycling +0.07375 [−0.02313, +0.17375], q=0.215: both null. Registered descriptives: full-horizon `auc_goal` −0.002300 [−0.003467, −0.001067]; deterministic policy energy +1.0744 [+0.5981, +1.5394]. Final goal rate and redundant actions are null. Source: run 29848584965 | Old `+53.30` first-goal and `+0.7375` cycling headlines are invalidated; a small training-success/energy trade-off remains descriptively |",cef870bfefb20a79b6a12086a380da8b615afbe4c787473225cdf7181e874ef3,auc_goal,1;+0.110;0.060;+0.305;0.304;+0.07375;0.02313;+0.17375;0.215;0.002300;0.003467;0.001067;+1.0744;+0.5981;+1.5394;29848584965;+53.30;+0.7375,GitHub Actions run 29848584965 (artifact not committed; explicitly flagged),historical value only; scheduler/first-goal/energy protocol affected,superseded_protocol_affected,historical_protocol_affected
docs/_audit/THESIS_STATE_REPORT.md,54,"| 2 — fault detect → blacklist → re-learn | Complete: instant (counter-free) blacklist, physics recheck, user alert, warm restart, monitor fallback, best-effort degradation | ~~All 8 Tier-1 recovery cells significant~~ **SUPERSEDED by the post-inversion re-run (`pre_registration.md` §9.10, 2026-07-12): 3 of 8 Tier-1 cells significant** (`lab2_f1bdead` −306.5 q≈0, `lab3_f2dead_lowsun` −71.4 q≈0, `labmon2_f2dead_lowsun` −147.6 q=0.0021), 1 marginal (`lab3_f1dead_z2` q=0.066), 2 null, 2 sign-flipped ns; detection family entirely null | Confirmatory under §9 + §9.10; the pre-inversion 8/8 result is reported as a pre-inversion-instrument measurement |",7c0fad0e50a5029c633710a5abcadab2ab44006e201ab0fa9ad2538ceb7cee00,quantitative statement or design constant,2;8;1;9.10;2026;-07;-12;3;8;1;306.5;0;71.4;0;147.6;0.0021;1;0.066;2;2;9;9.10;8;8,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,55,"| 3 — dynamics learning | Complete: probe-based delay learner + KG write-back + temporal goals | **Pre-inversion (27621106006):** blind delay 12.11–12.21 ticks vs ground truth 12 (≤1.77% rel. err); KG arm meets 6/6 deadline goals vs 3/6. **Post-inversion (29166356524): fully replicates** — 12.11–12.18 ticks (≤1.46% rel. err), 6/6 vs 3/6, lamps/spotlight classified instantaneous in all cells | Unchanged by the inversion. Delay accuracy statistically sound; compliance reported as a worked demonstration (deterministic outcome) |",cef42b240c5574b8f52713725773639e45942d47979f2c9a658cf6b56d8af0b2,quantitative statement or design constant,3;27621106006;12.11;12.21;12;1.77;6;6;3;6;29166356524;12.11;12.18;1.46;6;6;3;6,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,56,"| 4 — energy + dependency ladder | Complete but **an extension beyond the advisor's three phases**; scope now KG-primed vs tabula-rasa QL only (LLM baseline removed 2026-07-12) | **Post-inversion confirmatory run `29193486193` (n=20):** dependency-ladder primary `avg_redundant` Δ = −0.326 / −0.934 / −1.458 for lab4 / lab4dual / lab4chain (all q≈0, monotone growth); lab5 `energy_compliance` Δ=+0.096 (q≈0), steady power −0.431. Pre-inversion directions replicated; goal-rate parity on lab4/lab5, KG-favorable lift on lab4dual/lab4chain (disclosed) | Clearly labeled extension chapter; supersedes PHASE4.md §10a (Addendum 2026-07-12e; `PHASE4_DEPENDENCY_LADDER.md` §10) |",bc1c06ab4a9377fb6bf45f9ec1bc50d9bca1657397d112f8d0da342c180e9b49,quantitative statement or design constant,4;2026;-07;-12;29193486193;20;0.326;0.934;1.458;0;+0.096;0;0.431;10;2026;-07;-12;10,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,58,"The main Phase 1 conclusion is now bounded and thesis-ready. In lab2, a bundled KG prior",89ce52fd353c8e169723284c99c4cf276f24524f3e9cc064eef2152b79c14674,quantitative statement or design constant,1,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,59,"has a small advantage, but an ontology-free redundancy rule reproduces about 70% of the",d4f7b2d5fe503d87a6ef15a180fc1c3bd3629832db43bbd103bc9298ab063eee,quantitative statement or design constant,70,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,63,cost remain and must receive the same visibility as the favorable lab2 outcomes. Phase 1,e99e9dc370479b81bc033d98374482a0f65b47bee2e952fcfb159abd0a684b98,quantitative statement or design constant,1,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,69,## 1. System Architecture & Layers,526eb826ec68efd173b5d73656a5d9c0693c95ee729891bc23420db3a22dae9c,quantitative statement or design constant,1,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,71,"Source: 03_agents_flow.md, 00_inventory.md.",d3ceef0d393fbc1fe18a8efb874d74cfff1787ff8cc4db47a8734ae9140df0f8,quantitative statement or design constant,03;00,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,78,"| **Configuration** | `src/agt/lab_profiles.asl` (single `active_profile/1` belief; 13-field `lab_profile/13` facts), `config/run_config.json` (+ JSON Schema) | Single authority for ports, ontology paths, targets, bounds, training budgets. Runtime override via `-Dactive.profile` through the `tools.jia.system_prop` internal action — the only bridge from JVM properties to agent beliefs (03_agents_flow.md §2.5, §7) |",9b8056c1a36d4b68200826098e4c4bab174b29917c604ac9352a26ef9d106928,quantitative statement or design constant,1;13;13;03;2.5;7,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,79,"| **Agents (Jason `.asl`)** | `_ql` (Phase-1 training), `_bench` (3-mode benchmark), `_adapt` (Phase-2 fault adaptation), `_dynamics` (Phase-3 probing/exploitation), plus an OLD-era interactive demo agent | One agent binary per phase; all include `lab_profiles.asl` |",cc3db0c3da92f0a3cbb4cda4825d44e6c7599ecb8c695a0d0049ac1883abe3b9,quantitative statement or design constant,1;3;2;3,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,81,"| **Simulators** | One Node-RED flow per lab profile, ports 1892–1900 (NEW era); endpoints `/was/rl/status`, `/action`, `/setState`, `/reset` | Deterministic lux physics in the `Update environment` node; PRNG only at episode reset (04_labs_physics.md §0) |",f7be77ed4e1a81f48ab627f1552ef4f3888e9350e484b38038396f892f421270,quantitative statement or design constant,1892;1900;04;0,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,82,"| **Orchestration / CI** | Gradle tasks `taskQl`/`taskBench`/`taskAdapt`/`taskDynamics`; PowerShell runners; GitHub Actions `phase1.yml`–`phase4.yml` (workflow_dispatch, seed matrices) | Reproducible multi-seed runs; artifacts published to a `results` branch (00_inventory.md §D, §F) |",84caf1f2f4ac0123aba2ee99e59d7af05cf9aa7e1e8893a35f1dd1f6807a938a,quantitative statement or design constant,00,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,84,"Per-step control loop (training, `@do_step`, illuminance_controller_agent_ql.asl#L314-L353;",1aa137fbd30c181ca8e26532ec451271ddbc9f9627f6d0a69745a75e3840ecbf,quantitative statement or design constant,14;53,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,85,"full 12-step trace in 03_agents_flow.md §3): sense (`readLabStatus` → HTTP GET, discretize",b4f8b8ccabcdffe1e4b4659ddb2da7f3943432c342ec548bc4be351c649d132b,quantitative statement or design constant,12;03;3,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,86,lux into ranks 0–3) → encode (slot-registry state vector) → terminal check → ε-greedy,24338c71214f8e6071ef612cb645cea34562320974567ebc0cce0ce6dd95fc8f,quantitative statement or design constant,0;3,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,94,"    A[""lab_profiles.asl\nactive_profile/1\nlab_profile/13""] -->|profile fields| B",a0b1c062dd6ad1ea157bc9db38b1db652b0e58d0b54f99beb1f41afd1a2f9c1a,quantitative statement or design constant,1;13,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,98,"        B --> C[""@start\nmakeArtifact LabEnvironment\nmakeArtifact QLearner\nmakeArtifact StereotypeLearner\nconfigureQLearner(Goal,Stereo,Paths,SunProb)\n!train(0)""]",f9a876d0901114d3a2a6aca74ce8071ab93b945e83ff2c1e845b3759b4e22be0,quantitative statement or design constant,0,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,104,"    F -->|HTTP GET /status| G[""Node-RED Simulator\nports 1892–1900\n(compute_levels tick)""]",6d36e89315793a87ed668d191c2871679f6e7ee125daf79bd6a1e11276cf9f3a,quantitative statement or design constant,1892;1900,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,119,    G -->|HTTP 200| F,30761645fb80919716d9996947236b601562361668cd814d8430c089282f6b37,quantitative statement or design constant,200,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,123,    E -->|readLabStatus 2nd time| F,52803686e3182087d2042c67e5154491b89b75315268d3fd50f84b0df45cf5e0,quantitative statement or design constant,2,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,124,    E -->|encodeState 2nd time → NextState| H,da08de7aeb730286e9f87449a54736f592c74b3d94b85d051a1b9930221697b6,quantitative statement or design constant,2,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,138,"    subgraph ""Phase-2 Adapt Extension""",cd44e2769ae875e3824e294e0ca72cbfd49292a7335695eb07947bc45fd76bdd,quantitative statement or design constant,2,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,144,"    subgraph ""Phase-3 Dynamics Extension""",93d08d309182da57fb8c66f4c7640e19dfadc02317e279ed84f786dd1006e880,quantitative statement or design constant,3,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,153,(Diagram reproduced from 03_agents_flow.md §4.),f816ad3d872598f5233cdea94d36d0fc4b4663e482c4bfe73d36ef7f716f8d73,quantitative statement or design constant,03;4,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,157,## 2. Knowledge Graph & Ontologies,e7c0d359792d8ef82c39aa1ccfaa818149c3b35e18aad2ae0ae40eea1e3f79ee,quantitative statement or design constant,2,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,159,Source: 01_kg.md.,0e3c48105b124b74425fc18f1a99a1e49b8a483fb8ed64b10b98c9a3c3555f80,quantitative statement or design constant,01,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,161,### 2.1 Design,bf66e54a606299c7d43853eff9db58317c1e3f766c8d808d4397a4f0c82f906e,quantitative statement or design constant,2.1,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,163,The KG follows the three-layer stereotype design of Cecconi et al. 2023 / Ramanathan &,7f116fed5984f62595120c8ceb6c74177776279e1f36a277591511d1733eb0b7,quantitative statement or design constant,2023,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,164,"Mayer (BuildSys '23): `elem:` (Elementary) supplies physical mechanisms and stereotypes,",15e50471d01cabbabc8111ddd292a60edeece707dbe8020a56a26dfc9f951f21,quantitative statement or design constant,23,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,166,`sosa:` observables (01_kg.md §A.0). NEW-era labs each ship a **self-contained**,5b66f14daef885127a5bfb05f2dea4b22cf9891aed2c80835975fde2ea5238ac,quantitative statement or design constant,01;0,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,169,WoT stack (01_kg.md §A.9).,9957a4c416e75a3007461120f18b71edfb3f3260621288c36c617ab9a657001f,quantitative statement or design constant,01;9,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,174,  `elem:increases` (building_1_trivial.ttl#L68-L73).,46da9511e3df243018af7e1b611d91edf0002d202fd99dddcd8f37ba52bd04aa,quantitative statement or design constant,8;3,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,177,"  omitted because the sign is state-dependent, and only `ws:ivMinRank 1` (structure) is",93097401f9d01c1122c018c0f22656ad091d8ee3c7ed5578f90da30f3c885851,quantitative statement or design constant,1,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,179,  (building_3_complex.ttl#L83-L88; lab-ontology.ttl#L123-L133 documents the contract).,13da813f83687dfdb31addbe6b21801922cfdee0f59beb9aa702a88739b77408,quantitative statement or design constant,3;8;23;33,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,185,"(building_3_complex.ttl#L456-L520, #L322). The KG asserts *structure only*.",0073ebc12ddb4fca33ce068e4dde249b450eb7b0e72c49db92021336e681db37,quantitative statement or design constant,56;20;22,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,187,The monitor (Phase 2.5) is a Causes mechanism with **multiple DVs** — primary,75cf8e3915aae450211176a328da2fa0bbce07bbc90f37c11718ad9060adc99c,quantitative statement or design constant,2.5,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,189,"(which filters DVs to `qudtqk:Illuminance`, StereotypeReasoner.java#L126) surfaces it as",8e7bda92745e5dbe7e87d0da6a26fea01484b47476ed35cc0e052fde9c353f04,quantitative statement or design constant,26,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,190,one weak light action (building_6_monitor.ttl#L112-L128).,1f719468a50dd7c1b5fe7186723079795c848fbd4bd5ccd4c5140437b483d3ab,quantitative statement or design constant,12;28,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,192,Phase-3 dynamics vocabulary: the `_slow` KGs assert only a **qualitative** class,e68baeb63ad57b4c07f1b932f5772c2110e5159b9352bdeca0ff79e30c136d9d,quantitative statement or design constant,3,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,195,to `learned_dynamics_*.ttl` (building_2_slow.ttl#L78-L101; 01_kg.md §A.7–A.8). Note:,85c71f77cf1d420f668339585b83e5d13a145efd9fa336c49de4c4c2b41159ce,quantitative statement or design constant,8;01;01;7;8,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,197,(01_kg.md Part D).,b87d92d632abc179762930dabe59373e68ece32c7786629a6fae9c8a7ecf3db8,quantitative statement or design constant,01,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,199,### 2.2 How KG triples become learning behaviour (three surfaces),bd440520a4861c9f6bb57f556880c330f124bb10ae70b4aabd20220fc0c48369,quantitative statement or design constant,2.2,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,201,"1. **Initial-Q penalties** (`getInitPenaltyForZone`, StereotypeReasoner.java#L1069-L1167;",81b9b06d2a9c1e3fb5988e6f90ca8abdcdc9b70a09c400bf43df47af9e9642ef,quantitative statement or design constant,1;069;167,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,202,"   applied to every cell at construction, QLearner.java#L477-L486). Six rules × scale",e609f2751aad3b466ea2b49300f830df68aa39b0ee688bdc4c57034e6dc4219d,quantitative statement or design constant,77;86,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,203,"   `INIT_PENALTY_SCALE = 0.5`: redundancy −100, **IV gate** −100 (only consumer of the",2ddc6f18756ab5abc07378c4c0460ac720f9547c675e72bb9c3d5c7024bb5e52,quantitative statement or design constant,0.5;100;100,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,204,"   static `ws:ivMinRank`), cross-zone overshoot −50, shared-actuator at-goal −75,",1ca15ea47034d1e3d31d4a47f68e56d3616a70244e7e999c7a77762e9a24d9b0,quantitative statement or design constant,50;75,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,205,"   **constructive bonus** +15·gap toward helpful ON actions, optional cross-zone bonus",d1cf3bfa90f0e72677ba665d6496b3b8bc036f89521de2a14bc2899073d8447f,quantitative statement or design constant,+15,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,206,"   (`stereo.crossZoneBonus`, default 0).",c7f559f4fbf46864a329e2348244082ae21fc5a9039f1851531a5d1249e4fc0b,quantitative statement or design constant,0,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,207,"2. **Runtime soft priors** (`getActionPriors` + `greedyAction`): −1.0 if redundant, −5.0",40a8f556d13a4f1ba3c1425607d68792cc93d8c86ea1fd1c5004f597280a3190,quantitative statement or design constant,2;1.0;5.0,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/_audit/THESIS_STATE_REPORT.md,208,"   if the IV is (learned-)unsatisfied, 0 otherwise; multiplied by an episode-decay weight,",8b7036d1b3e2ab3b2d29d3df618756c24c70e99e93c2c4492e94babffce7675e,quantitative statement or design constant,0,docs/_audit/THESIS_STATE_REPORT.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
