StateIndex,SetPlugZ1=OFF,SetPlugZ1=ON,SetSpotlight=OFF,SetSpotlight=ON,SetZ1Blinds=OFF,SetZ1Blinds=ON,SetZ1Light=OFF,SetZ1Light=ON,SetZ2Blinds=OFF,SetZ2Blinds=ON,SetZ2Light=OFF,SetZ2Light=ON,DO_NOTHING
3329,-50.00,0.00,-50.00,15.00,-50.00,0.00,-50.00,-50.00,-50.00,15.00,-50.00,15.00,0.00
3330,-50.00,0.00,-50.00,15.00,-50.00,0.00,-50.00,-50.00,-50.00,15.00,-50.00,15.00,0.00
3331,-50.00,0.00,-50.00,15.00,-50.00,0.00,-50.00,-50.00,-50.00,15.00,-50.00,15.00,0.00
3332,0.00,-50.00,-50.00,15.00,-50.00,-50.00,-50.00,0.00,-50.00,-50.00,-50.00,15.00,0.00
3333,0.00,-50.00,-50.00,15.00,-50.00,0.00,-50.00,0.00,-50.00,15.00,-50.00,15.00,0.00
3334,0.00,-50.00,-50.00,15.00,-50.00,0.00,-50.00,0.00,-50.00,15.00,-50.00,15.00,0.00
3335,0.00,-50.00,-50.00,15.00,-50.00,0.00,-50.00,0.00,-50.00,15.00,-50.00,15.00,0.00
3336,-50.00,0.00,0.00,-50.00,-50.00,-50.00,-50.00,-50.00,-50.00,-50.00,-50.00,15.00,0.00
3337,-50.00,0.00,0.00,-50.00,-50.00,0.00,-50.00,-50.00,-50.00,15.00,-50.00,15.00,0.00
3338,-50.00,0.00,0.00,-50.00,-50.00,0.00,-50.00,-50.00,-50.00,15.00,-50.00,15.00,0.00
3339,-50.00,0.00,0.00,-50.00,-50.00,0.00,-50.00,-50.00,-50.00,15.00,-50.00,15.00,0.00
3340,0.00,-50.00,0.00,-50.00,-50.00,-50.00,-50.00,0.00,-50.00,-50.00,-50.00,15.00,0.00
3341,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,15.00,-50.00,15.00,0.00
3342,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,15.00,-50.00,15.00,0.00
3343,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,15.00,-50.00,15.00,0.00
3344,-50.00,0.00,-50.00,15.00,-50.00,-50.00,-50.00,-50.00,0.00,-50.00,-50.00,15.00,0.00
3345,-50.00,0.00,-50.00,15.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,-50.00,15.00,0.00
3346,-50.00,0.00,-50.00,15.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,-50.00,15.00,0.00
3347,-50.00,0.00,-50.00,15.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,-50.00,15.00,0.00
3348,0.00,-50.00,-50.00,15.00,-50.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,15.00,0.00
3349,0.00,-50.00,-50.00,15.00,-50.00,0.00,-50.00,0.00,0.00,-50.00,-50.00,15.00,0.00
3350,0.00,-50.00,-50.00,15.00,-50.00,0.00,-50.00,0.00,0.00,-50.00,-50.00,15.00,0.00
3351,0.00,-50.00,-50.00,15.00,-50.00,0.00,-50.00,0.00,0.00,-50.00,-50.00,15.00,0.00
3352,-50.00,0.00,0.00,-50.00,-50.00,-50.00,-50.00,-50.00,0.00,-50.00,-50.00,15.00,0.00
3353,-50.00,0.00,0.00,-50.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,-50.00,15.00,0.00
3354,-50.00,0.00,0.00,-50.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,-50.00,15.00,0.00
3355,-50.00,0.00,0.00,-50.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,-50.00,15.00,0.00
3356,0.00,-50.00,0.00,-50.00,-50.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,15.00,0.00
3357,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00,-50.00,-50.00,15.00,0.00
3358,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00,-50.00,-50.00,15.00,0.00
3359,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00,-50.00,-50.00,15.00,0.00
3360,-50.00,0.00,-50.00,15.00,0.00,-50.00,-50.00,-50.00,-50.00,-50.00,-50.00,15.00,0.00
3361,-50.00,0.00,-50.00,15.00,0.00,-50.00,-50.00,-50.00,-50.00,15.00,-50.00,15.00,0.00
3362,-50.00,0.00,-50.00,15.00,0.00,-50.00,-50.00,-50.00,-50.00,15.00,-50.00,15.00,0.00
3363,-50.00,0.00,-50.00,15.00,0.00,-50.00,-50.00,-50.00,-50.00,15.00,-50.00,15.00,0.00
3364,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,-50.00,-50.00,-50.00,15.00,0.00
3365,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,-50.00,15.00,-50.00,15.00,0.00
3366,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,-50.00,15.00,-50.00,15.00,0.00
3367,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,-50.00,15.00,-50.00,15.00,0.00
3368,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,-50.00,-50.00,-50.00,-50.00,15.00,0.00
3369,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,-50.00,-50.00,15.00,-50.00,15.00,0.00
3370,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,-50.00,-50.00,15.00,-50.00,15.00,0.00
3371,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,-50.00,-50.00,15.00,-50.00,15.00,0.00
3372,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,-50.00,-50.00,15.00,0.00
3373,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,15.00,-50.00,15.00,0.00
3374,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,15.00,-50.00,15.00,0.00
3375,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,15.00,-50.00,15.00,0.00
3376,-50.00,0.00,-50.00,15.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,-50.00,15.00,0.00
3377,-50.00,0.00,-50.00,15.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,-50.00,15.00,0.00
3378,-50.00,0.00,-50.00,15.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,-50.00,15.00,0.00
3379,-50.00,0.00,-50.00,15.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,-50.00,15.00,0.00
3380,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,15.00,0.00
3381,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,15.00,0.00
3382,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,15.00,0.00
3383,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,15.00,0.00
3384,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,-50.00,15.00,0.00
3385,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,-50.00,15.00,0.00
3386,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,-50.00,15.00,0.00
3387,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,-50.00,15.00,0.00
3388,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,15.00,0.00
3389,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,15.00,0.00
3390,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,15.00,0.00
3391,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,15.00,0.00
3392,-50.00,0.00,-50.00,15.00,-50.00,-50.00,-50.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00
3393,-50.00,0.00,-50.00,15.00,-50.00,0.00,-50.00,-50.00,-50.00,15.00,0.00,-50.00,0.00
3394,-50.00,0.00,-50.00,15.00,-50.00,0.00,-50.00,-50.00,-50.00,15.00,0.00,-50.00,0.00
3395,-50.00,0.00,-50.00,15.00,-50.00,0.00,-50.00,-50.00,-50.00,15.00,0.00,-50.00,0.00
3396,0.00,-50.00,-50.00,15.00,-50.00,-50.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00
3397,0.00,-50.00,-50.00,15.00,-50.00,0.00,-50.00,0.00,-50.00,15.00,0.00,-50.00,0.00
3398,0.00,-50.00,-50.00,15.00,-50.00,0.00,-50.00,0.00,-50.00,15.00,0.00,-50.00,0.00
3399,0.00,-50.00,-50.00,15.00,-50.00,0.00,-50.00,0.00,-50.00,15.00,0.00,-50.00,0.00
3400,-50.00,0.00,0.00,-50.00,-50.00,-50.00,-50.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00
3401,-50.00,0.00,0.00,-50.00,-50.00,0.00,-50.00,-50.00,-50.00,15.00,0.00,-50.00,0.00
3402,-50.00,0.00,0.00,-50.00,-50.00,0.00,-50.00,-50.00,-50.00,15.00,0.00,-50.00,0.00
3403,-50.00,0.00,0.00,-50.00,-50.00,0.00,-50.00,-50.00,-50.00,15.00,0.00,-50.00,0.00
3404,0.00,-50.00,0.00,-50.00,-50.00,-50.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00
3405,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,15.00,0.00,-50.00,0.00
3406,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,15.00,0.00,-50.00,0.00
3407,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,15.00,0.00,-50.00,0.00
3408,-50.00,0.00,-50.00,15.00,-50.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
3409,-50.00,0.00,-50.00,15.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
3410,-50.00,0.00,-50.00,15.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
3411,-50.00,0.00,-50.00,15.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
3412,0.00,-50.00,-50.00,15.00,-50.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
3413,0.00,-50.00,-50.00,15.00,-50.00,0.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
3414,0.00,-50.00,-50.00,15.00,-50.00,0.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
3415,0.00,-50.00,-50.00,15.00,-50.00,0.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
3416,-50.00,0.00,0.00,-50.00,-50.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
3417,-50.00,0.00,0.00,-50.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
3418,-50.00,0.00,0.00,-50.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
3419,-50.00,0.00,0.00,-50.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
3420,0.00,-50.00,0.00,-50.00,-50.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
3421,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
3422,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
3423,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
3424,-50.00,0.00,-50.00,15.00,0.00,-50.00,-50.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00
3425,-50.00,0.00,-50.00,15.00,0.00,-50.00,-50.00,-50.00,-50.00,15.00,0.00,-50.00,0.00
3426,-50.00,0.00,-50.00,15.00,0.00,-50.00,-50.00,-50.00,-50.00,15.00,0.00,-50.00,0.00
3427,-50.00,0.00,-50.00,15.00,0.00,-50.00,-50.00,-50.00,-50.00,15.00,0.00,-50.00,0.00
3428,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00
3429,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,-50.00,15.00,0.00,-50.00,0.00
3430,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,-50.00,15.00,0.00,-50.00,0.00
3431,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,-50.00,15.00,0.00,-50.00,0.00
3432,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00
3433,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,-50.00,-50.00,15.00,0.00,-50.00,0.00
3434,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,-50.00,-50.00,15.00,0.00,-50.00,0.00
3435,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,-50.00,-50.00,15.00,0.00,-50.00,0.00
3436,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00
3437,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,15.00,0.00,-50.00,0.00
3438,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,15.00,0.00,-50.00,0.00
3439,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,15.00,0.00,-50.00,0.00
3440,-50.00,0.00,-50.00,15.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
3441,-50.00,0.00,-50.00,15.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
3442,-50.00,0.00,-50.00,15.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
3443,-50.00,0.00,-50.00,15.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
3444,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
3445,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
3446,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
3447,0.00,-50.00,-50.00,15.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
3448,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
3449,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
3450,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
3451,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
3452,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
3453,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
3454,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
3455,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
3456,-50.00,0.00,-50.00,15.00,-50.00,-50.00,0.00,-50.00,-50.00,-50.00,-50.00,15.00,0.00
3457,-50.00,0.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,-50.00,15.00,-50.00,15.00,0.00
3458,-50.00,0.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,-50.00,15.00,-50.00,15.00,0.00
3459,-50.00,0.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,-50.00,15.00,-50.00,15.00,0.00
3460,0.00,-50.00,-50.00,15.00,-50.00,-50.00,0.00,-50.00,-50.00,-50.00,-50.00,15.00,0.00
3461,0.00,-50.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,-50.00,15.00,-50.00,15.00,0.00
3462,0.00,-50.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,-50.00,15.00,-50.00,15.00,0.00
3463,0.00,-50.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,-50.00,15.00,-50.00,15.00,0.00
3464,-50.00,0.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,-50.00,-50.00,-50.00,15.00,0.00
3465,-50.00,0.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,15.00,-50.00,15.00,0.00
3466,-50.00,0.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,15.00,-50.00,15.00,0.00
3467,-50.00,0.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,15.00,-50.00,15.00,0.00
3468,0.00,-50.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,-50.00,-50.00,-50.00,15.00,0.00
3469,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,15.00,-50.00,15.00,0.00
3470,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,15.00,-50.00,15.00,0.00
3471,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,15.00,-50.00,15.00,0.00
3472,-50.00,0.00,-50.00,15.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00
3473,-50.00,0.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00
3474,-50.00,0.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00
3475,-50.00,0.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00
3476,0.00,-50.00,-50.00,15.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00
3477,0.00,-50.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00
3478,0.00,-50.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00
3479,0.00,-50.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00
3480,-50.00,0.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00
3481,-50.00,0.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00
3482,-50.00,0.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00
3483,-50.00,0.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00
3484,0.00,-50.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00
3485,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00
3486,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00
3487,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00
3488,-50.00,0.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,-50.00,-50.00,-50.00,15.00,0.00
3489,-50.00,0.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,-50.00,15.00,-50.00,15.00,0.00
3490,-50.00,0.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,-50.00,15.00,-50.00,15.00,0.00
3491,-50.00,0.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,-50.00,15.00,-50.00,15.00,0.00
3492,0.00,-50.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,-50.00,-50.00,-50.00,15.00,0.00
3493,0.00,-50.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,-50.00,15.00,-50.00,15.00,0.00
3494,0.00,-50.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,-50.00,15.00,-50.00,15.00,0.00
3495,0.00,-50.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,-50.00,15.00,-50.00,15.00,0.00
3496,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-50.00,-50.00,15.00,0.00
3497,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,15.00,-50.00,15.00,0.00
3498,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,15.00,-50.00,15.00,0.00
3499,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,15.00,-50.00,15.00,0.00
3500,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-50.00,-50.00,15.00,0.00
3501,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,15.00,-50.00,15.00,0.00
3502,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,15.00,-50.00,15.00,0.00
3503,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,15.00,-50.00,15.00,0.00
3504,-50.00,0.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00
3505,-50.00,0.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00
3506,-50.00,0.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00
3507,-50.00,0.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00
3508,0.00,-50.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00
3509,0.00,-50.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00
3510,0.00,-50.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00
3511,0.00,-50.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00
3512,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00
3513,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00
3514,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00
3515,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00
3516,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00
3517,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00
3518,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00
3519,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,15.00,0.00
3520,-50.00,0.00,-50.00,15.00,-50.00,-50.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00
3521,-50.00,0.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,0.00
3522,-50.00,0.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,0.00
3523,-50.00,0.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,0.00
3524,0.00,-50.00,-50.00,15.00,-50.00,-50.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00
3525,0.00,-50.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,0.00
3526,0.00,-50.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,0.00
3527,0.00,-50.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,0.00
3528,-50.00,0.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00
3529,-50.00,0.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,0.00
3530,-50.00,0.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,0.00
3531,-50.00,0.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,0.00
3532,0.00,-50.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00
3533,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,0.00
3534,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,0.00
3535,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,15.00,0.00,-50.00,0.00
3536,-50.00,0.00,-50.00,15.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
3537,-50.00,0.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
3538,-50.00,0.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
3539,-50.00,0.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
3540,0.00,-50.00,-50.00,15.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
3541,0.00,-50.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
3542,0.00,-50.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
3543,0.00,-50.00,-50.00,15.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
3544,-50.00,0.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
3545,-50.00,0.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
3546,-50.00,0.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
3547,-50.00,0.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
3548,0.00,-50.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
3549,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
3550,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
3551,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
3552,-50.00,0.00,-50.00,15.00,0.00,-50.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00
